now,messages,Hex_Code,Aircraft_Type,Flight_Number,Registration,t,Barometric_Altitude,Geometric_Altitude,Ground_Speed,track,geom_rate,squawk,emergency,category,nav_qnh,nav_altitude_mcp,nav_heading,nav_modes,Latitude,Longitude,nic,rc,seen_pos,version,nic_baro,nac_p,nac_v,sil,sil_type,gva,sda,alert,spi,mlat,tisb,messages,seen,rssi,baro_rate,true_heading,dbFlags,nav_altitude_fms,calc_track,mag_heading,ias,tas,mach,wd,ws,oat,tat,track_rate,roll,gpsOkBefore,gpsOkLat,gpsOkLon,rr_lat,rr_lon,lastPosition.lat,lastPosition.lon,lastPosition.nic,lastPosition.rc,lastPosition.seen_pos
1704067199.122,148041829,a7f832,adsr_icao,N612WT  ,N612WT,P28A,6200,6225.0,104.0,292.62,,1200,none,A1,,,,,32.71875,-110.939667,0.0,0.0,0.271,,,,0.0,,,,,0.0,0.0,[],[],2379131,0.30000000000000004,-18.6,192.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a59537,adsb_icao,N459TC  ,N459TC,BE35,7675,7800.0,169.5,242.98,,1200,none,A1,1020.0,6016.0,236.95,"['autopilot', 'vnav']",33.088257,-110.938239,9.0,75.0,0.006,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],967220,0.0,-12.8,-384.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a6246e,adsb_icao,UAL677  ,N495UA,A320,34000,34025.0,430.9,299.78,,3252,none,A3,1012.8,34016.0,,,43.56945,-110.930525,8.0,186.0,0.292,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],52388196,0.2,-14.3,-64.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a43ea7,adsb_icao,UAL2683 ,N37278,B38M,36000,36300.0,384.2,243.9,,2622,none,A3,1013.6,36000.0,239.06,,36.272598,-110.890217,8.0,186.0,0.186,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],71437102,0.1,-26.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a68e7c,adsb_icao,AAL1659 ,N521UW,A321,34975,35525.0,517.1,100.14,,7336,none,A3,1013.6,35008.0,,,32.73167,-110.878676,8.0,186.0,0.195,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],68631292,0.0,-10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a3133c,adsb_icao,ASA18   ,N298AK,B739,35025,35000.0,449.3,98.83,,3577,none,A3,1013.6,35008.0,89.3,,45.069502,-110.829274,8.0,186.0,0.122,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],82398047,0.1,-15.7,-64.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,ac3338,adsb_icao,SWA205  ,N8853Q,B38M,38000,38350.0,389.3,274.71,,2607,none,A3,1013.6,30016.0,262.97,,35.387987,-110.813716,8.0,186.0,0.487,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],75973541,0.1,-6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,abd559,adsb_icao,SWA749  ,N8613K,B738,24000,24425.0,354.2,235.82,,6272,none,A3,1013.6,7008.0,234.84,,34.351135,-110.794485,8.0,186.0,0.313,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],73388095,0.1,-18.2,64.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a6e6d4,adsb_icao,N544AM  ,N544AM,AS50,3100,3075.0,86.7,288.85,128.0,0456,none,A7,,,,,32.201797,-110.785309,8.0,186.0,0.447,2.0,0.0,9.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],4787597,0.2,-9.4,256.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a4f347,adsb_icao,N418QS  ,N418QS,E55P,41000,41800.0,424.0,165.8,,2061,none,A2,1012.8,40992.0,163.83,,30.365067,-110.755974,8.0,186.0,0.334,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],21736910,0.1,-16.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a06f5a,adsb_icao,SKW4763 ,N127SY,E75L,28000,28150.0,424.1,268.92,,6016,none,A3,1013.6,16000.0,,"['autopilot', 'tcas']",40.143723,-110.725098,8.0,186.0,0.089,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],49860090,0.1,-10.7,-2560.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,c080a3,adsb_icao,WJA558  ,C-GWSO,B737,35000,34600.0,425.8,105.67,,1353,none,A3,1013.6,35008.0,94.22,,53.01448,-110.700204,8.0,186.0,0.058,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],58419488,0.1,-15.8,-64.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a452c4,adsb_icao,DAL440  ,N378NW,A320,33225,33825.0,406.4,288.21,,7230,none,A3,1013.6,36000.0,0.0,,33.015219,-110.680698,8.0,186.0,0.17300000000000001,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],59436027,0.0,-9.4,704.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a2edb4,adsb_icao,SWA1299 ,N288WN,B737,40000,40725.0,416.8,334.11,,4344,none,A3,1013.6,32000.0,329.77,,30.847961,-110.675139,8.0,186.0,0.542,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],62405473,0.1,-8.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a8a337,adsb_icao,SKW3191 ,N656CA,CRJ7,25650,26050.0,358.9,245.65,-1024.0,4241,none,A2,1012.8,24000.0,,,34.402337,-110.668373,8.0,186.0,0.397,2.0,1.0,10.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],32928869,0.1,-13.9,,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a81e15,adsb_icao,EPI197  ,N622EF,C172,6300,6450.0,96.3,285.05,,0402,none,A1,1020.0,6496.0,120.94,[],32.043488,-110.622907,9.0,75.0,0.214,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],9367221,0.0,-4.0,128.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,ad0919,adsb_icao,SWA2429 ,N939WN,B737,39000,39150.0,481.4,95.72,,3373,none,A3,1013.6,39008.0,83.67,,38.175442,-110.606888,8.0,186.0,0.005,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],64267232,0.0,-14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,0d083e,adsb_icao,SLI792  ,XA-GAI,E190,36000,36775.0,451.2,335.93,,3247,none,A3,1013.6,36000.0,,"['autopilot', 'vnav', 'tcas']",31.323744,-110.509442,8.0,186.0,0.146,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],13460718,0.1,-8.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,abd5e0,adsb_icao,SWA761  ,N8617E,B738,29400,29575.0,418.0,269.18,,3236,none,A3,1013.6,16000.0,255.94,,40.145859,-110.502299,8.0,186.0,0.089,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],63720950,0.1,-11.9,-3328.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,0d0de6,adsb_icao,VOI568  ,XA-VSJ,A20N,5200,5400.0,243.3,154.7,,1401,none,A3,1016.8,4000.0,,,24.357651,-110.49825,8.0,186.0,0.005,2.0,1.0,10.0,4.0,3.0,perhour,2.0,3.0,0.0,0.0,[],[],25289575,0.0,-9.0,-1472.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a64305,adsb_icao,SKW4924 ,N502SY,E75L,34000,34200.0,370.8,249.81,,2450,none,A3,1013.6,34016.0,,"['autopilot', 'vnav', 'tcas']",37.30188,-110.496924,8.0,186.0,0.292,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],59300555,0.1,-11.5,64.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a75659,adsb_icao,FDX518  ,N572FE,MD11,38025,38450.0,395.7,262.16,,0765,none,A5,1013.6,38016.0,250.31,,34.945908,-110.488437,8.0,186.0,0.17300000000000001,2.0,1.0,10.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],39871702,0.1,-15.5,64.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,ab48aa,adsb_icao,WWI82   ,N826RP,GLF4,40000,40000.0,462.1,9.34,-64.0,3724,none,A2,,40000.0,,,40.892975,-110.481075,8.0,186.0,0.459,2.0,1.0,10.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],14002062,0.2,-7.7,,,8.0,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a9c2de,adsb_icao,SKW3256 ,N728SK,CRJ7,27000,27425.0,475.2,45.34,64.0,0701,none,A2,1012.8,27008.0,,,35.174173,-110.450134,8.0,186.0,0.186,2.0,1.0,10.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],26856999,0.2,-16.7,,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,868dd7,adsb_icao,ANA8401 ,JA772F,B77L,32000,31650.0,457.0,287.44,,3171,none,A5,1012.8,32000.0,269.3,,52.957453,-110.430176,8.0,186.0,0.005,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],34938275,0.0,-17.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a8b56f,adsb_icao,NKS628  ,N660NK,A321,34000,34450.0,373.1,268.62,,2311,none,A3,1012.8,34016.0,,,34.343399,-110.423584,8.0,186.0,0.397,2.0,1.0,10.0,4.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],65577338,0.30000000000000004,-11.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a4955d,adsb_icao,WSN1    ,N395AA,B350,23000,23525.0,334.2,97.91,,4346,none,A1,,,,,32.920761,-110.401611,9.0,75.0,0.0,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],16927444,0.0,-15.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,acaa61,adsb_icao,N915MR  ,N915MR,BE9L,16800,17075.0,267.3,19.45,,2617,none,A1,1022.4,,0.0,,34.190803,-110.400867,9.0,75.0,0.278,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],8569411,0.1,-9.1,0.0,,8.0,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a2cf34,adsb_icao,ENY3399 ,N280NN,E75L,37000,37750.0,478.4,119.83,,1605,none,A3,1013.6,37024.0,,"['autopilot', 'vnav', 'tcas']",31.031799,-110.390948,8.0,186.0,0.271,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],57114098,0.1,-8.7,64.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,aaf617,adsb_icao,SCX605  ,N805SY,B738,31250,31725.0,371.8,245.36,,2406,none,A3,1013.6,7008.0,236.95,,34.515831,-110.370369,8.0,186.0,0.313,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],42217769,0.30000000000000004,-18.3,-960.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,ad4890,adsb_icao,XSM55   ,N955PS,PC24,37975,38175.0,389.2,242.12,,3262,none,A2,1013.6,38016.0,236.25,"['autopilot', 'althold', 'lnav', 'tcas']",38.498282,-110.358704,8.0,186.0,0.122,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],8354295,0.1,-16.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a675c0,adsb_icao,N515TW  ,N515TW,PC12,13750,13950.0,222.2,235.45,,4227,none,A1,,,,,34.094999,-110.357265,9.0,75.0,0.333,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],5428110,0.1,-5.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a88e2e,adsb_icao,QXE2024 ,N650QX,E75L,35000,35175.0,459.4,139.06,,1520,none,A3,1013.6,35008.0,,"['autopilot', 'vnav', 'tcas']",38.865005,-110.35474,8.0,186.0,0.278,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],57118920,0.2,-17.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,acb46d,other,ASA1398 ,N918AK,B39M,36000,,410.0,322.0,,2120,,A3,,,,,27.325928,-110.340561,0.0,0.0,1.737,2.0,,,,,,,,,,[],[],69142967,1.7000000000000002,-49.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a2f721,adsb_icao,SKW4152 ,N290SY,E75L,36000,36200.0,402.6,242.16,,3546,none,A3,1013.6,36000.0,,"['autopilot', 'vnav', 'tcas']",38.177397,-110.290912,8.0,186.0,0.1,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],44912102,0.0,-12.6,64.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,ad049a,adsb_icao,AAL2675 ,N938NN,B738,36000,37300.0,446.6,353.83,,2122,none,A3,1013.6,36000.0,333.98,,25.719646,-110.232152,8.0,186.0,11.158,2.0,1.0,9.0,1.0,3.0,perhour,,,0.0,0.0,[],[],61412560,2.0,-24.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,aab169,adsb_icao,SWA2485 ,N7886A,B737,40000,40300.0,398.0,269.71,,1702,none,A3,1013.6,40000.0,255.23,,35.476204,-110.19854,8.0,186.0,0.1,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],64075894,0.1,-21.6,64.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,ad7ab8,adsb_icao,JBU100  ,N968JT,A321,35050,35575.0,516.1,97.24,,2023,none,A3,1013.6,35008.0,,,33.022947,-110.18351,8.0,186.0,0.058,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],104800875,0.0,-13.6,-64.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a4c307,adsb_icao,N406BC  ,N406BC,EC45,7475,7550.0,132.5,85.24,,1200,none,A7,,,,,45.708665,-110.183189,9.0,75.0,0.25,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],4399480,0.2,-26.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,ad3d4e,adsb_icao,AAL1767 ,N952NN,B738,29750,30300.0,519.6,103.13,,0760,none,A3,1013.6,31008.0,97.03,,32.621294,-110.075609,8.0,186.0,0.122,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],54777492,0.0,-6.6,1728.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a35609,adsr_icao,N314DS  ,N314DS,SR22,7700,7825.0,125.7,205.95,,1200,none,A1,,,,,34.219162,-110.070844,0.0,0.0,0.397,,,,0.0,,perhour,,,0.0,0.0,[],[],338818,0.4,0.0,576.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a9d807,adsb_icao,AAL1620 ,N733UW,A319,30175,30625.0,478.2,72.1,,2647,none,A3,1012.8,35008.0,,,33.848598,-110.066929,8.0,186.0,0.396,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],53929319,0.4,-11.3,960.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a43e83,adsb_icao,UAL475  ,N37267,B738,30925,30975.0,432.5,137.53,,6051,none,A3,1013.6,32992.0,126.56,,44.868576,-110.055215,8.0,186.0,0.058,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],62517110,0.1,-14.8,1472.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,c080a6,adsb_icao,WJA2279 ,C-GWSR,B738,36000,35975.0,444.9,343.68,,0772,none,A3,1013.6,36000.0,329.77,,42.438882,-110.053626,8.0,186.0,0.543,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],62025522,0.5,-19.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,ab2760,adsb_icao,DAL1391 ,N818DA,B739,35000,35000.0,460.8,76.45,,3616,none,A3,1013.6,35008.0,66.09,,42.59491,-110.024081,8.0,186.0,0.186,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],63038370,0.2,-9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a5a888,other,ASA1442 ,N464AS,B739,36000,37200.0,410.0,322.0,,4270,,A3,,,,,26.595886,-110.007973,0.0,0.0,7.666,2.0,,,,,,,,0.0,0.0,[],[],64295512,7.7,-23.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a65598,adsb_icao,SKW3244 ,N507SY,E75L,37000,37675.0,510.0,98.8,,1014,none,A3,1013.6,37024.0,,"['autopilot', 'vnav', 'tcas']",32.510547,-109.997135,8.0,186.0,0.006,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],59131111,0.0,-13.7,-128.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a05dbc,adsb_icao,UAL338  ,N12218,B738,39000,39550.0,502.4,25.09,,2134,none,A3,1013.6,39008.0,4.92,,33.152828,-109.991922,8.0,186.0,0.25,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],49736843,0.1,-12.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a300a9,adsb_icao,ASA1395 ,N293AK,B739,13425,13925.0,371.3,328.32,,4573,none,A3,1016.8,22016.0,319.22,,23.246651,-109.981791,8.0,186.0,0.005,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],79246468,0.0,-16.5,2496.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a55d31,adsb_icao,AAL1233 ,N445AA,A21N,34025,34025.0,456.5,321.05,,0560,none,A3,1012.8,34016.0,,,44.975235,-109.971444,8.0,186.0,0.016,2.0,1.0,9.0,1.0,3.0,perhour,2.0,3.0,0.0,0.0,[],[],76818541,0.0,-15.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,0d0e12,adsb_icao,VOI858  ,XA-VSO,A20N,38000,39025.0,395.2,311.72,,0725,none,A3,1012.8,38016.0,,,28.263027,-109.937708,8.0,186.0,0.78,2.0,1.0,9.0,1.0,3.0,perhour,2.0,3.0,0.0,0.0,[],[],25524734,0.1,-21.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a88dbb,adsb_icao,N650LG  ,N650LG,GLF4,30075,30150.0,453.8,84.94,,4052,none,A2,1018.4,41024.0,,"['autopilot', 'tcas']",45.737823,-109.890211,8.0,186.0,0.057,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],7500535,0.1,-22.2,2432.0,,8.0,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a0ad1b,adsb_icao,UAL1010 ,N14240,B738,35000,35075.0,471.2,85.98,,3343,none,A3,1013.6,35008.0,75.23,,39.007377,-109.86615,8.0,186.0,0.1,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],47957480,0.1,-13.5,64.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,acf207,adsb_icao,AAL2381 ,N933NN,B738,32000,32625.0,386.1,283.78,,2374,none,A3,1013.6,32000.0,270.0,,32.29231,-109.845737,8.0,186.0,0.542,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],60552409,0.1,-18.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,0d0a19,adsb_icao,VOI681  ,XA-VLY,A321,19825,20650.0,414.0,139.11,,6366,none,A3,1013.6,39008.0,,,23.60907,-109.825897,8.0,186.0,0.439,2.0,1.0,10.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],35048585,0.2,-10.3,1792.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a8856d,adsb_icao,UAL1275 ,N64809,B739,34000,34850.0,387.1,294.58,,6132,none,A3,1013.6,34016.0,279.14,,30.039688,-109.791385,8.0,186.0,0.5750000000000001,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],59404507,0.1,-19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a30657,adsb_icao,SWA1581 ,N294WN,B737,38000,38225.0,402.6,286.0,,4045,none,A3,1013.6,38016.0,282.66,,37.141377,-109.762971,8.0,186.0,0.418,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],62344217,0.2,-12.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a826f1,adsb_icao,SKW5233 ,N624UX,E75L,34900,34975.0,443.7,295.64,,3201,none,A3,1013.6,36000.0,,"['autopilot', 'vnav', 'tcas']",41.265905,-109.74212,8.0,186.0,0.447,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],41672079,0.4,-17.4,640.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,ac2f5a,adsb_icao,SWA3649 ,N8842L,B38M,31100,31600.0,518.7,72.26,,2654,none,A3,1013.6,35008.0,59.77,,33.943099,-109.716053,8.0,186.0,0.523,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],77054145,0.1,-10.5,640.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a26be1,adsb_icao,UPS924  ,N255UP,MD11,36050,36275.0,438.6,251.52,,6715,none,A5,1013.6,36000.0,241.88,,37.577059,-109.714249,8.0,186.0,0.089,2.0,1.0,10.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],23647118,0.0,-8.6,64.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,aa56b3,adsb_icao,UAL1727 ,N76514,B738,35000,35350.0,495.3,94.17,,1374,none,A3,1013.6,35008.0,85.08,,35.527817,-109.706726,8.0,186.0,0.395,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],63681046,0.2,-16.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a08663,adsb_icao,AAL2214 ,N133AN,A321,35000,35600.0,525.4,92.18,,7204,none,A3,1013.6,35008.0,0.0,,32.982971,-109.705188,8.0,186.0,0.417,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],69197036,0.30000000000000004,-8.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,ade543,adsb_icao,AAL1939 ,N995AN,A321,34975,35625.0,512.1,98.08,,7244,none,A3,1013.6,35008.0,0.0,,32.414137,-109.684585,8.0,186.0,0.214,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],75386067,0.0,-8.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,abf09e,adsb_icao,DAL998  ,N869DN,B739,34000,34000.0,447.3,254.97,,1141,none,A3,1013.6,30016.0,237.66,,42.28363,-109.67951,8.0,186.0,2.893,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],66205996,0.2,-19.5,-64.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,c060ca,adsb_icao,POE442  ,C-GKQZ,E295,37000,36775.0,444.0,89.87,32.0,2652,none,A3,1013.6,37024.0,,"['autopilot', 'vnav', 'tcas']",49.675644,-109.679116,8.0,186.0,0.186,2.0,1.0,10.0,4.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],25333391,0.2,-16.6,0.0,91.84,,37008.0,,80.51,245.0,436.0,0.76,209.0,17.0,-56.0,-31.0,0.0,-0.53,,,,,,,,,,
1704067199.122,148041829,a71b43,adsb_icao,AAL750  ,N557UW,A321,34025,34250.0,384.3,267.76,,1162,none,A3,1013.6,34016.0,,,37.284485,-109.667923,8.0,186.0,0.292,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],72367113,0.0,-7.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,ad2862,adsb_icao,AAL2834 ,N947NN,B738,39000,39550.0,530.6,94.43,,3315,none,A3,1013.6,39008.0,87.19,,33.297698,-109.649777,8.0,186.0,0.164,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],56912030,0.1,-15.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,ac1afa,adsb_icao,SWA2324 ,N8796L,B38M,38000,38075.0,430.4,279.09,,3244,none,A3,1013.6,38016.0,265.78,,40.393516,-109.618586,8.0,186.0,0.514,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],58586534,0.2,-16.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a12e80,adsb_icao,UAL1834 ,N17529,B39M,36000,36125.0,415.9,244.05,,1545,none,A3,1013.6,36000.0,236.95,,38.446838,-109.610775,8.0,186.0,0.186,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],69611811,0.1,-8.8,64.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,ad8b1d,adsb_icao,ASA654  ,N972AK,B39M,35000,35175.0,483.2,139.78,,1403,none,A3,1013.6,35008.0,132.89,,38.07298,-109.597161,8.0,186.0,0.467,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],66710559,0.1,-9.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,ab525f,adsb_icao,AAL854  ,N829AW,A319,31175,31600.0,515.3,67.77,,4123,none,A3,1012.8,35008.0,,,34.27739,-109.578552,8.0,186.0,0.006,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],56059098,0.0,-16.9,896.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,a28e5b,adsb_icao,FDX308  ,N264FE,B763,34025,34175.0,430.2,271.73,,1521,none,A5,1012.8,34016.0,262.97,,38.227066,-109.514991,8.0,186.0,0.089,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],38273011,0.1,-9.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,
